Order Date,Category,Item Name,Supplier,Quantity,Unit Cost,Total Cost
2023-07-03,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-001,22,16.23,357.1
2023-07-03,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-001,26,15.48,402.54
2023-07-03,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-002,19,5.98,113.55
2023-07-03,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-003,13,7.91,102.83
2023-07-03,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,27,4.96,134.02
2023-07-10,Pharmaceuticals,Advil Tablets (100 ct),PRM-002,9,5.67,51.03
2023-07-10,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-001,15,16.61,249.18
2023-07-10,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-002,13,3.11,40.44
2023-07-10,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-001,26,2.89,75.15
2023-07-10,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-001,16,13.55,216.77
2023-07-17,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-002,5,22.48,112.4
2023-07-17,Electronics,"HP 15.6"" Laptop (Intel Core i3, 8GB RAM, 256GB SSD)",ELC-001,8,271.52,2172.12
2023-07-17,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,21,5.18,108.81
2023-07-17,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-001,17,2.79,47.36
2023-07-17,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-003,27,8.46,228.45
2023-07-17,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,23,5.99,137.69
2023-07-17,Textiles,Men's Athletic Shorts,TXT-003,15,7.32,109.86
2023-07-17,Textiles,Men's Regular Fit Jeans,TXT-001,15,15.03,225.5
2023-07-24,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-001,9,56.28,506.49
2023-07-24,Electronics,"Samsung Galaxy Tab A8 10.5"" Tablet (32GB)",ELC-003,18,123.34,2220.21
2023-07-24,Food,Coca-Cola Soda (12-pack Cans),FOD-001,23,5.44,125.11
2023-07-24,Food,Fresh Strawberries (1 lb),FOD-001,30,3.17,95.15
2023-07-24,Food,Great Value Large Eggs (1 Dozen),FOD-003,27,2.29,61.83
2023-07-24,Food,Skippy Creamy Peanut Butter (40 oz),FOD-002,27,4.64,125.23
2023-07-24,Textiles,Men's Basic Crewneck T-Shirt,TXT-001,30,3.5,105.07
2023-07-24,Textiles,Men's Fleece Hoodie,TXT-001,29,12.56,364.22
2023-07-24,Textiles,Men's Regular Fit Jeans,TXT-001,24,15.79,378.91
2023-07-24,Textiles,Twin Size Sheet Set,TXT-001,14,10.92,152.84
2023-07-31,Electronics,"HP 15.6"" Laptop (Intel Core i3, 8GB RAM, 256GB SSD)",ELC-001,5,245.93,1229.66
2023-07-31,Electronics,Roku Express HD Streaming Media Player,ELC-001,17,19.72,335.17
2023-07-31,Electronics,"Samsung Galaxy Tab A8 10.5"" Tablet (32GB)",ELC-003,15,119.63,1794.39
2023-07-31,Food,Fresh Strawberries (1 lb),FOD-001,33,2.84,93.88
2023-07-31,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-003,29,1.21,35.19
2023-07-31,Textiles,Bath Towel Set (2-pack),TXT-001,31,7.62,236.11
2023-07-31,Textiles,Men's Regular Fit Jeans,TXT-001,22,14.44,317.71
2023-07-31,Textiles,Twin Size Sheet Set,TXT-001,25,9.84,246.05
2023-08-07,Electronics,"HP 15.6"" Laptop (Intel Core i3, 8GB RAM, 256GB SSD)",ELC-001,12,238.91,2866.95
2023-08-07,Electronics,Roku Express HD Streaming Media Player,ELC-001,5,19.38,96.9
2023-08-07,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-001,5,33.51,167.57
2023-08-07,Food,Fresh Strawberries (1 lb),FOD-001,16,3.06,48.94
2023-08-07,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-002,23,1.29,29.71
2023-08-07,Food,Lay's Classic Potato Chips (Large Bag),FOD-001,19,3.29,62.6
2023-08-07,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,11,4.54,49.97
2023-08-07,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-003,17,2.89,49.19
2023-08-07,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-002,24,6.27,150.41
2023-08-07,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-003,18,7.28,130.99
2023-08-07,Textiles,Men's Basic Crewneck T-Shirt,TXT-001,16,3.66,58.61
2023-08-07,Textiles,Men's Fleece Hoodie,TXT-001,26,12.99,337.63
2023-08-07,Textiles,Queen Size Comforter,TXT-002,16,26.98,431.65
2023-08-07,Textiles,Women's V-Neck T-Shirt,TXT-003,25,3.07,76.63
2023-08-14,Food,Bananas (by the pound),FOD-002,26,0.81,21.03
2023-08-14,Food,Great Value Large Eggs (1 Dozen),FOD-003,19,2.73,51.95
2023-08-14,Food,Kellogg's Frosted Flakes Cereal (23 oz),FOD-001,30,4.36,130.83
2023-08-14,Food,Lay's Classic Potato Chips (Large Bag),FOD-001,23,3.66,84.16
2023-08-14,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-001,21,8.51,178.75
2023-08-14,Textiles,Men's Athletic Shorts,TXT-003,21,8.67,182.04
2023-08-14,Textiles,Men's Basic Crewneck T-Shirt,TXT-001,18,3.35,60.25
2023-08-14,Textiles,Queen Size Comforter,TXT-003,26,25.1,652.72
2023-08-21,Food,Fresh Strawberries (1 lb),FOD-001,35,2.93,102.49
2023-08-21,Food,Great Value Large Eggs (1 Dozen),FOD-002,21,2.27,47.66
2023-08-21,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-002,23,3.19,73.33
2023-08-21,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-001,17,13.9,236.22
2023-08-21,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-002,24,6.43,154.29
2023-08-21,Textiles,Bath Towel Set (2-pack),TXT-001,29,8.26,239.48
2023-08-21,Textiles,Men's Fleece Hoodie,TXT-001,12,11.39,136.68
2023-08-28,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-001,4,59.73,238.94
2023-08-28,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,18,5.89,105.95
2023-08-28,Food,Bananas (by the pound),FOD-003,31,0.78,24.31
2023-08-28,Food,Coca-Cola Soda (12-pack Cans),FOD-001,30,5.4,162.02
2023-08-28,Food,Great Value Large Eggs (1 Dozen),FOD-003,36,2.66,95.73
2023-08-28,Food,Kellogg's Frosted Flakes Cereal (23 oz),FOD-001,24,4.6,110.41
2023-08-28,Pharmaceuticals,Advil Tablets (100 ct),PRM-003,20,5.41,108.26
2023-08-28,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-001,23,18.36,422.37
2023-08-28,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,18,4.95,89.18
2023-08-28,Textiles,Bath Towel Set (2-pack),TXT-001,24,8.16,195.76
2023-08-28,Textiles,Kids' Graphic Tee,TXT-001,21,2.57,54.06
2023-08-28,Textiles,Men's Athletic Shorts,TXT-002,21,7.87,165.3
2023-08-28,Textiles,Queen Size Comforter,TXT-002,21,25.84,542.64
2023-09-04,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-001,12,79.87,958.48
2023-09-04,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-001,17,35.25,599.25
2023-09-04,Textiles,Bath Towel Set (2-pack),TXT-001,16,8.17,130.69
2023-09-04,Textiles,Men's Regular Fit Jeans,TXT-001,12,15.91,190.89
2023-09-04,Textiles,Women's V-Neck T-Shirt,TXT-002,22,3.46,76.2
2023-09-11,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-001,16,56.92,910.72
2023-09-11,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-003,10,21.08,210.81
2023-09-11,Electronics,"HP 15.6"" Laptop (Intel Core i3, 8GB RAM, 256GB SSD)",ELC-001,8,238.7,1909.62
2023-09-11,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-001,5,80.99,404.96
2023-09-11,Electronics,Roku Express HD Streaming Media Player,ELC-001,7,21.32,149.21
2023-09-11,Food,Fresh Strawberries (1 lb),FOD-001,28,2.71,75.89
2023-09-11,Food,Great Value Large Eggs (1 Dozen),FOD-002,30,2.36,70.86
2023-09-11,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-002,28,1.32,36.9
2023-09-11,Food,Lay's Classic Potato Chips (Large Bag),FOD-001,28,3.82,106.85
2023-09-11,Food,Skippy Creamy Peanut Butter (40 oz),FOD-003,27,4.48,120.94
2023-09-11,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-001,20,3.09,61.86
2023-09-11,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-001,15,13.6,204.02
2023-09-11,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,16,5.9,94.37
2023-09-11,Textiles,Men's Athletic Shorts,TXT-002,13,8.55,111.19
2023-09-11,Textiles,Men's Fleece Hoodie,TXT-001,29,12.56,364.24
2023-09-11,Textiles,Twin Size Sheet Set,TXT-001,28,9.8,274.28
2023-09-18,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-002,6,74.22,445.31
2023-09-18,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-001,6,59.24,355.41
2023-09-18,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-002,10,20.36,203.6
2023-09-18,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-001,11,88.55,974.06
2023-09-18,Electronics,"Samsung Galaxy Tab A8 10.5"" Tablet (32GB)",ELC-002,18,119.73,2155.16
2023-09-18,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-001,8,14.3,114.44
2023-09-18,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-002,9,5.79,52.07
2023-09-18,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,17,5.76,98
2023-09-18,Textiles,Kids' Graphic Tee,TXT-001,30,2.66,79.8
2023-09-18,Textiles,Men's Basic Crewneck T-Shirt,TXT-001,28,3.66,102.37
2023-09-18,Textiles,Men's Fleece Hoodie,TXT-001,18,12.88,231.76
2023-09-18,Textiles,Women's V-Neck T-Shirt,TXT-002,24,3.27,78.59
2023-09-25,Food,Coca-Cola Soda (12-pack Cans),FOD-001,19,5.02,95.33
2023-09-25,Food,Great Value Large Eggs (1 Dozen),FOD-003,36,2.53,91.06
2023-09-25,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-001,35,7.92,277.06
2023-09-25,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-001,18,4.88,87.92
2023-09-25,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-002,12,2.98,35.79
2023-09-25,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-001,13,15.07,195.95
2023-09-25,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,8,5.78,46.25
2023-09-25,Textiles,Kids' Graphic Tee,TXT-001,25,3.08,76.94
2023-09-25,Textiles,Men's Athletic Shorts,TXT-003,28,7.72,216.04
2023-09-25,Textiles,Men's Fleece Hoodie,TXT-001,21,12.06,253.17
2023-09-25,Textiles,Queen Size Comforter,TXT-003,24,22.55,541.11
2023-09-25,Textiles,Women's V-Neck T-Shirt,TXT-003,30,3.3,98.88
2023-10-02,Food,Coca-Cola Soda (12-pack Cans),FOD-001,18,5.97,107.51
2023-10-02,Food,"Great Value Milk (1 Gallon, 2%)",FOD-001,26,3.2,83.32
2023-10-02,Food,Kellogg's Frosted Flakes Cereal (23 oz),FOD-001,20,4.26,85.2
2023-10-02,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-002,20,1.17,23.32
2023-10-02,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-001,29,8.78,254.63
2023-10-02,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-001,11,4.71,51.78
2023-10-02,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-002,12,3.18,38.14
2023-10-02,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-001,13,2.86,37.15
2023-10-02,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,18,5.58,100.5
2023-10-02,Textiles,Men's Regular Fit Jeans,TXT-001,25,15.25,381.34
2023-10-02,Textiles,Women's Skinny Jeans,TXT-003,23,14.86,341.8
2023-10-09,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-003,6,71.5,429
2023-10-09,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-002,10,21.45,214.47
2023-10-09,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-001,17,84.42,1435.2
2023-10-09,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-001,15,7.88,118.18
2023-10-09,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-003,25,2.96,74.12
2023-10-09,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-001,16,3.13,50.03
2023-10-09,Textiles,Bath Towel Set (2-pack),TXT-001,23,7.7,177.07
2023-10-09,Textiles,Men's Regular Fit Jeans,TXT-001,24,15.82,379.72
2023-10-16,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-001,18,4.13,74.42
2023-10-16,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-003,16,3,48.03
2023-10-16,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-001,23,14.69,337.98
2023-10-16,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,27,5.25,141.76
2023-10-23,Textiles,Men's Athletic Shorts,TXT-003,31,8.21,254.56
2023-10-23,Textiles,Men's Basic Crewneck T-Shirt,TXT-001,17,3.48,59.18
2023-10-30,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-003,10,23.49,234.86
2023-10-30,Electronics,Roku Express HD Streaming Media Player,ELC-001,12,18.05,216.57
2023-10-30,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-001,5,7.51,37.54
2023-10-30,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-001,18,36.47,656.37
2023-10-30,Textiles,Kids' Graphic Tee,TXT-001,13,2.77,35.99
2023-10-30,Textiles,Men's Athletic Shorts,TXT-002,16,7.33,117.32
2023-11-06,Electronics,"HP 15.6"" Laptop (Intel Core i3, 8GB RAM, 256GB SSD)",ELC-001,14,243.73,3412.17
2023-11-06,Electronics,Roku Express HD Streaming Media Player,ELC-001,18,20.89,375.96
2023-11-06,Food,"Great Value Milk (1 Gallon, 2%)",FOD-001,22,3.34,73.5
2023-11-06,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-003,25,1.17,29.24
2023-11-06,Food,Lay's Classic Potato Chips (Large Bag),FOD-001,34,3.37,114.61
2023-11-06,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-001,11,3.25,35.76
2023-11-06,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-002,10,5.62,56.23
2023-11-06,Textiles,Kids' Graphic Tee,TXT-001,17,2.88,48.89
2023-11-06,Textiles,Men's Basic Crewneck T-Shirt,TXT-001,15,3.39,50.84
2023-11-06,Textiles,Queen Size Comforter,TXT-002,21,23.87,501.25
2023-11-06,Textiles,Women's V-Neck T-Shirt,TXT-003,31,3.01,93.22
2023-11-13,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-002,10,78.61,786.13
2023-11-13,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-003,17,23.76,404
2023-11-13,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-003,21,1.24,26.08
2023-11-13,Food,Skippy Creamy Peanut Butter (40 oz),FOD-002,16,4.45,71.12
2023-11-13,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-001,23,16.7,384.18
2023-11-13,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-003,9,3.25,29.28
2023-11-13,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-001,19,3.04,57.73
2023-11-13,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-001,16,14.15,226.48
2023-11-13,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-003,10,8.02,80.21
2023-11-13,Textiles,Men's Athletic Shorts,TXT-002,13,8.72,113.35
2023-11-13,Textiles,Men's Basic Crewneck T-Shirt,TXT-001,16,3.53,56.43
2023-11-13,Textiles,Queen Size Comforter,TXT-003,28,24.75,692.95
2023-11-13,Textiles,Women's Skinny Jeans,TXT-003,23,14.73,338.75
2023-11-20,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-002,14,79.87,1118.24
2023-11-20,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-001,5,61.64,308.22
2023-11-20,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,7,5.89,41.25
2023-11-20,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-001,10,4.33,43.28
2023-11-20,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-002,19,2.98,56.53
2023-11-20,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-001,12,3.1,37.18
2023-11-20,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-001,22,13.5,297.06
2023-11-20,Textiles,Kids' Graphic Tee,TXT-001,20,3.05,61.08
2023-11-20,Textiles,Men's Fleece Hoodie,TXT-001,30,10.87,326.06
2023-11-20,Textiles,Men's Regular Fit Jeans,TXT-001,28,13.82,387.06
2023-11-20,Textiles,Queen Size Comforter,TXT-003,21,22.7,476.71
2023-11-20,Textiles,Twin Size Sheet Set,TXT-001,31,9.68,299.95
2023-11-27,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-001,9,59.02,531.15
2023-11-27,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,9,5.49,49.38
2023-11-27,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-001,16,80.5,1287.96
2023-11-27,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-001,7,8.62,60.32
2023-11-27,Food,Bananas (by the pound),FOD-003,17,0.71,12.14
2023-11-27,Food,Coca-Cola Soda (12-pack Cans),FOD-001,26,5.37,139.68
2023-11-27,Food,Fresh Strawberries (1 lb),FOD-001,28,3.11,86.94
2023-11-27,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-002,29,1.16,33.72
2023-11-27,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-001,22,8.16,179.59
2023-11-27,Textiles,Men's Fleece Hoodie,TXT-001,18,12.99,233.83
2023-11-27,Textiles,Queen Size Comforter,TXT-002,24,23.14,555.42
2023-11-27,Textiles,Women's V-Neck T-Shirt,TXT-003,26,3.33,86.63
2023-12-04,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-003,15,76.39,1145.91
2023-12-04,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-003,12,23.14,277.71
2023-12-04,Electronics,"Samsung Galaxy Tab A8 10.5"" Tablet (32GB)",ELC-003,5,137.42,687.11
2023-12-04,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-001,6,7.21,43.27
2023-12-04,Pharmaceuticals,Advil Tablets (100 ct),PRM-003,8,4.85,38.78
2023-12-04,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-001,11,4.64,51.04
2023-12-04,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,8,4.79,38.29
2023-12-04,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-002,26,6.01,156.22
2023-12-04,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,21,5.8,121.77
2023-12-11,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-002,6,82.58,495.5
2023-12-11,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,12,5.76,69.15
2023-12-11,Electronics,"HP 15.6"" Laptop (Intel Core i3, 8GB RAM, 256GB SSD)",ELC-001,10,269.64,2696.36
2023-12-11,Electronics,Roku Express HD Streaming Media Player,ELC-001,6,18.33,109.96
2023-12-11,Food,Bananas (by the pound),FOD-003,27,0.68,18.38
2023-12-11,Food,Coca-Cola Soda (12-pack Cans),FOD-001,28,5.51,154.39
2023-12-11,Food,Great Value Large Eggs (1 Dozen),FOD-002,26,2.71,70.56
2023-12-11,Food,"Great Value Milk (1 Gallon, 2%)",FOD-001,29,3.43,99.49
2023-12-11,Food,Kellogg's Frosted Flakes Cereal (23 oz),FOD-001,24,4.44,106.52
2023-12-11,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-001,8,18.15,145.23
2023-12-11,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-001,17,4.37,74.31
2023-12-11,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,23,4.76,109.52
2023-12-11,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,21,5.8,121.9
2023-12-11,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,27,5.71,154.04
2023-12-18,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-002,15,76.23,1143.43
2023-12-18,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,16,5.41,86.49
2023-12-18,Electronics,Roku Express HD Streaming Media Player,ELC-001,8,19.06,152.47
2023-12-18,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-001,5,7.55,37.77
2023-12-18,Food,Bananas (by the pound),FOD-003,33,0.73,24.2
2023-12-18,Food,Great Value Large Eggs (1 Dozen),FOD-002,26,2.42,62.93
2023-12-18,Food,Kellogg's Frosted Flakes Cereal (23 oz),FOD-001,30,3.95,118.62
2023-12-18,Food,Skippy Creamy Peanut Butter (40 oz),FOD-003,22,4.53,99.64
2023-12-18,Pharmaceuticals,Advil Tablets (100 ct),PRM-002,9,5.07,45.62
2023-12-18,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-001,16,18.01,288.09
2023-12-18,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-003,14,3.16,44.19
2023-12-18,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-001,16,15.74,251.85
2023-12-18,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-002,27,5.88,158.72
2023-12-25,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-001,17,54.98,934.62
2023-12-25,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,12,5.4,64.79
2023-12-25,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-001,20,4.6,91.93
2023-12-25,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,15,4.68,70.2
2023-12-25,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-001,17,3.03,51.58
2023-12-25,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-002,11,5.87,64.62
2023-12-25,Textiles,Men's Athletic Shorts,TXT-002,16,8.2,131.2
2023-12-25,Textiles,Men's Basic Crewneck T-Shirt,TXT-001,21,3.35,70.44
2023-12-25,Textiles,Men's Fleece Hoodie,TXT-001,26,12.42,322.89
2023-12-25,Textiles,Twin Size Sheet Set,TXT-001,14,9.42,131.81
2023-12-25,Textiles,Women's Skinny Jeans,TXT-002,27,14.68,396.3
2024-01-01,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-001,9,60.3,542.66
2024-01-01,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-001,13,8.2,106.61
2024-01-01,Food,Coca-Cola Soda (12-pack Cans),FOD-001,26,5.1,132.49
2024-01-01,Food,Fresh Strawberries (1 lb),FOD-001,16,2.82,45.19
2024-01-01,Food,"Great Value Milk (1 Gallon, 2%)",FOD-001,30,3.41,102.25
2024-01-01,Food,Kellogg's Frosted Flakes Cereal (23 oz),FOD-001,21,4.23,88.75
2024-01-01,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-001,20,4.57,91.44
2024-01-01,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,27,4.54,122.45
2024-01-01,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-003,21,7.86,164.99
2024-01-01,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,13,5.7,74.12
2024-01-01,Textiles,Bath Towel Set (2-pack),TXT-001,17,8.68,147.53
2024-01-01,Textiles,Men's Athletic Shorts,TXT-003,19,8.57,162.92
2024-01-01,Textiles,Men's Fleece Hoodie,TXT-001,28,12.09,338.39
2024-01-01,Textiles,Women's V-Neck T-Shirt,TXT-003,26,3.06,79.64
2024-01-08,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-001,8,91.52,732.14
2024-01-08,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-001,17,7.82,132.88
2024-01-08,Food,Bananas (by the pound),FOD-002,27,0.73,19.84
2024-01-08,Food,Great Value Large Eggs (1 Dozen),FOD-002,25,2.66,66.4
2024-01-08,Textiles,Men's Athletic Shorts,TXT-002,26,8,208.01
2024-01-08,Textiles,Men's Regular Fit Jeans,TXT-001,19,14.89,282.85
2024-01-08,Textiles,Queen Size Comforter,TXT-002,31,26.69,827.37
2024-01-15,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,13,5.35,69.54
2024-01-15,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-002,16,20.42,326.66
2024-01-15,Electronics,"HP 15.6"" Laptop (Intel Core i3, 8GB RAM, 256GB SSD)",ELC-001,13,256.69,3337.03
2024-01-15,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-001,8,92.56,740.49
2024-01-15,Electronics,"Samsung Galaxy Tab A8 10.5"" Tablet (32GB)",ELC-003,4,122.75,490.99
2024-01-15,Food,Bananas (by the pound),FOD-003,31,0.77,23.8
2024-01-15,Food,Fresh Strawberries (1 lb),FOD-001,20,3.05,61.01
2024-01-15,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-002,16,1.34,21.4
2024-01-15,Food,Lay's Classic Potato Chips (Large Bag),FOD-001,28,3.33,93.24
2024-01-15,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-001,27,8.88,239.65
2024-01-15,Pharmaceuticals,Advil Tablets (100 ct),PRM-003,12,5.63,67.55
2024-01-15,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-001,15,18.93,283.88
2024-01-15,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-001,14,4.29,60.03
2024-01-15,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,13,4.67,60.73
2024-01-15,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,10,5.95,59.5
2024-01-22,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-001,26,4.87,126.66
