Date,Time,Store_ID,Transaction_ID,Customer_ID,Customer_Type,Category,Product_Name,Quantity,Unit_Cost,Unit_Price,Discount_Rate,Discount_Amount,Subtotal,Tax_Amount,Total_Amount,Gross_Profit,Profit_Margin_Percent,Payment_Method,Day_of_Week,Month,Hour_of_Day,Transaction_Total,Items_Per_Transaction
2024-02-17,09:10:00,Store_A,Store_A_T002676,CUST_0320,Returning,Food,Breakfast Cereal,1,2.5,7.08,0,0,7.08,0.57,7.65,4.58,64.7,Gift Card,Saturday,February,9,47.02,3
2024-02-17,09:10:00,Store_A,Store_A_T002676,CUST_0320,Returning,Electronics,Tablet Case,1,10,30.38,0,0,30.38,2.43,32.81,20.38,67.1,Gift Card,Saturday,February,9,47.02,3
2024-02-17,09:17:00,Store_A,Store_A_T002632,CUST_0074,Returning,Pharmaceuticals,First Aid Kit,2,8,24.8,0,0,49.6,3.97,53.57,33.6,67.7,Cash,Saturday,February,9,84.73,2
2024-02-17,09:17:00,Store_A,Store_A_T002632,CUST_0074,Returning,Pharmaceuticals,Thermometer,1,12,28.86,0,0,28.86,2.31,31.17,16.86,58.4,Cash,Saturday,February,9,84.73,2
2024-02-17,09:23:00,Store_A,Store_A_T002662,CUST_0133,Returning,Textiles,Kids' Jeans,1,12,28.59,0,0,28.59,2.29,30.88,16.59,58,Debit Card,Saturday,February,9,87.03,2
2024-02-17,09:23:00,Store_A,Store_A_T002662,CUST_0133,Returning,Textiles,Cotton Bedsheet Set,1,15,51.99,0,0,51.99,4.16,56.15,36.99,71.1,Debit Card,Saturday,February,9,87.03,2
2024-02-17,09:41:00,Store_A,Store_A_T002684,CUST_8859,New,Textiles,Bath Towel,1,4,15.5,0,0,15.5,1.24,16.74,11.5,74.2,Credit Card,Saturday,February,9,26.99,2
2024-02-17,09:41:00,Store_A,Store_A_T002684,CUST_8859,New,Food,Organic Milk (1L),2,2,4.75,0,0,9.5,0.76,10.26,5.5,57.9,Credit Card,Saturday,February,9,26.99,2
2024-02-17,09:57:00,Store_A,Store_A_T002664,CUST_9483,New,Electronics,Phone Charger,1,5,19.03,0,0,19.03,1.52,20.56,14.03,73.7,Debit Card,Saturday,February,9,20.56,1
2024-02-17,09:59:00,Store_A,Store_A_T002668,CUST_9323,New,Electronics,Portable Speaker,1,35,101.04,0,0,101.04,8.08,109.12,66.04,65.4,Cash,Saturday,February,9,120.33,2
2024-02-17,09:59:00,Store_A,Store_A_T002668,CUST_9323,New,Food,Olive Oil (500ml),1,4,10.38,0,0,10.38,0.83,11.21,6.38,61.4,Cash,Saturday,February,9,120.33,2
2024-02-17,10:04:00,Store_A,Store_A_T002623,CUST_0012,Returning,Electronics,Portable Speaker,2,35,95.45,0,0,190.9,15.27,206.18,120.9,63.3,Credit Card,Saturday,February,10,212.66,2
2024-02-17,10:04:00,Store_A,Store_A_T002623,CUST_0012,Returning,Food,Fresh Apples (1kg),1,2.5,6,0,0,6,0.48,6.48,3.5,58.4,Credit Card,Saturday,February,10,212.66,2
2024-02-17,10:07:00,Store_A,Store_A_T002648,CUST_0084,Returning,Electronics,Phone Charger,1,5,19.7,0,0,19.7,1.58,21.27,14.7,74.6,Gift Card,Saturday,February,10,76.34,2
2024-02-17,10:07:00,Store_A,Store_A_T002648,CUST_0084,Returning,Textiles,Cotton Bedsheet Set,1,15,50.99,0,0,50.99,4.08,55.07,35.99,70.6,Gift Card,Saturday,February,10,76.34,2
2024-02-17,10:09:00,Store_A,Store_A_T002672,CUST_0261,Returning,Food,Greek Yogurt,1,1.8,4.35,0,0,4.35,0.35,4.7,2.55,58.6,Credit Card,Saturday,February,10,34.99,3
2024-02-17,10:09:00,Store_A,Store_A_T002672,CUST_0261,Returning,Textiles,Women's Blouse,1,8,24.93,0,0,24.93,1.99,26.93,16.93,67.9,Credit Card,Saturday,February,10,34.99,3
2024-02-17,10:09:00,Store_A,Store_A_T002672,CUST_0261,Returning,Food,Pasta Pack,1,1,3.11,0,0,3.11,0.25,3.36,2.11,67.8,Credit Card,Saturday,February,10,34.99,3
2024-02-17,10:28:00,Store_A,Store_A_T002645,CUST_7061,New,Pharmaceuticals,Bandages Pack,1,2,6.88,0,0,6.88,0.55,7.43,4.88,70.9,Credit Card,Saturday,February,10,21.28,2
2024-02-17,10:28:00,Store_A,Store_A_T002645,CUST_7061,New,Food,Chicken Breast (1kg),1,6,12.83,0,0,12.83,1.03,13.86,6.83,53.2,Credit Card,Saturday,February,10,21.28,2
2024-02-17,10:32:00,Store_A,Store_A_T002679,CUST_0155,Returning,Electronics,Bluetooth Headphones,1,25,83.27,0,0,83.27,6.66,89.93,58.27,70,Cash,Saturday,February,10,111.87,2
2024-02-17,10:32:00,Store_A,Store_A_T002679,CUST_0155,Returning,Textiles,Athletic Shorts,1,6,20.32,0,0,20.32,1.63,21.95,14.32,70.5,Cash,Saturday,February,10,111.87,2
2024-02-17,10:34:00,Store_A,Store_A_T002678,CUST_0496,Returning,Textiles,Kids' Jeans,3,12,29.86,0,0,89.58,7.17,96.75,53.58,59.8,Cash,Saturday,February,10,96.75,1
2024-02-17,10:40:00,Store_A,Store_A_T002666,CUST_0259,Returning,Pharmaceuticals,Hand Sanitizer,1,1.5,4.77,0,0,4.77,0.38,5.15,3.27,68.6,Mobile Payment,Saturday,February,10,27.16,2
2024-02-17,10:40:00,Store_A,Store_A_T002666,CUST_0259,Returning,Textiles,Athletic Shorts,1,6,20.38,0,0,20.38,1.63,22.01,14.38,70.6,Mobile Payment,Saturday,February,10,27.16,2
2024-02-17,10:59:00,Store_A,Store_A_T002650,CUST_0465,Returning,Textiles,Dress Shirt,1,10,36,0,0,36,2.88,38.88,26,72.2,Credit Card,Saturday,February,10,38.88,1
2024-02-17,11:02:00,Store_A,Store_A_T002658,CUST_0345,Returning,Electronics,USB Flash Drive,1,8,26.16,0,0,26.16,2.09,28.25,18.16,69.4,Debit Card,Saturday,February,11,42.55,2
2024-02-17,11:02:00,Store_A,Store_A_T002658,CUST_0345,Returning,Textiles,Men's Basic T-Shirt,1,3.5,13.24,0,0,13.24,1.06,14.3,9.74,73.6,Debit Card,Saturday,February,11,42.55,2
2024-02-17,11:18:00,Store_A,Store_A_T002652,CUST_8157,New,Pharmaceuticals,Allergy Medicine,1,6,18.83,0,0,18.83,1.51,20.34,12.83,68.1,Cash,Saturday,February,11,29.33,2
2024-02-17,11:18:00,Store_A,Store_A_T002652,CUST_8157,New,Food,Olive Oil (500ml),1,4,10.08,17.3,1.74,8.33,0.67,9,4.33,52,Cash,Saturday,February,11,29.33,2
2024-02-17,11:29:00,Store_A,Store_A_T002680,CUST_0157,Returning,Food,Chicken Breast (1kg),1,6,12.6,0,0,12.6,1.01,13.61,6.6,52.4,Debit Card,Saturday,February,11,132.59,3
2024-02-17,11:29:00,Store_A,Store_A_T002680,CUST_0157,Returning,Electronics,Portable Speaker,1,35,96.87,0,0,96.87,7.75,104.62,61.87,63.9,Debit Card,Saturday,February,11,132.59,3
2024-02-17,11:29:00,Store_A,Store_A_T002680,CUST_0157,Returning,Pharmaceuticals,Cough Syrup,1,3,13.3,0,0,13.3,1.06,14.36,10.3,77.4,Debit Card,Saturday,February,11,132.59,3
2024-02-17,11:37:00,Store_A,Store_A_T002638,CUST_0238,Returning,Electronics,Phone Charger,3,5,19.63,0,0,58.89,4.71,63.6,43.89,74.5,Credit Card,Saturday,February,11,68.59,2
2024-02-17,11:37:00,Store_A,Store_A_T002638,CUST_0238,Returning,Pharmaceuticals,Hand Sanitizer,1,1.5,5.03,8.1,0.41,4.62,0.37,4.99,3.12,67.5,Credit Card,Saturday,February,11,68.59,2
2024-02-17,11:42:00,Store_A,Store_A_T002669,CUST_0317,Returning,Textiles,Winter Jacket,1,25,77.91,0,0,77.91,6.23,84.15,52.91,67.9,Mobile Payment,Saturday,February,11,84.15,1
2024-02-17,12:00:00,Store_A,Store_A_T002657,CUST_0380,Returning,Food,Breakfast Cereal,1,2.5,7.21,0,0,7.21,0.58,7.78,4.71,65.3,Mobile Payment,Saturday,February,12,121.8,3
2024-02-17,12:00:00,Store_A,Store_A_T002657,CUST_0380,Returning,Electronics,Bluetooth Headphones,1,25,79.95,0,0,79.95,6.4,86.34,54.95,68.7,Mobile Payment,Saturday,February,12,121.8,3
2024-02-17,12:00:00,Store_A,Store_A_T002657,CUST_0380,Returning,Pharmaceuticals,Thermometer,1,12,30.34,15.6,4.72,25.62,2.05,27.67,13.62,53.2,Mobile Payment,Saturday,February,12,121.8,3
2024-02-17,12:05:00,Store_A,Store_A_T002683,CUST_0305,Returning,Electronics,Bluetooth Headphones,2,25,78.09,0,0,156.18,12.49,168.67,106.18,68,Debit Card,Saturday,February,12,220.13,2
2024-02-17,12:05:00,Store_A,Store_A_T002683,CUST_0305,Returning,Electronics,Power Bank,1,20,47.65,0,0,47.65,3.81,51.46,27.65,58,Debit Card,Saturday,February,12,220.13,2
2024-02-17,12:27:00,Store_A,Store_A_T002646,CUST_0074,Returning,Food,Olive Oil (500ml),1,4,9.6,0,0,9.6,0.77,10.37,5.6,58.3,Cash,Saturday,February,12,30.61,2
2024-02-17,12:27:00,Store_A,Store_A_T002646,CUST_0074,Returning,Pharmaceuticals,Pain Relief Tablets,2,2.5,9.37,0,0,18.75,1.5,20.24,13.75,73.3,Cash,Saturday,February,12,30.61,2
2024-02-17,12:27:00,Store_A,Store_A_T002649,CUST_0192,Returning,Pharmaceuticals,Vitamin C Supplements,2,5,15.25,0,0,30.5,2.44,32.94,20.5,67.2,Credit Card,Saturday,February,12,165.14,2
2024-02-17,12:27:00,Store_A,Store_A_T002649,CUST_0192,Returning,Electronics,Wireless Mouse,3,15,40.8,0,0,122.41,9.79,132.2,77.41,63.2,Credit Card,Saturday,February,12,165.14,2
2024-02-17,12:30:00,Store_A,Store_A_T002621,CUST_0094,Returning,Food,Whole Wheat Bread,2,1.5,3.82,0,0,7.65,0.61,8.26,4.65,60.8,Cash,Saturday,February,12,42.05,2
2024-02-17,12:30:00,Store_A,Store_A_T002621,CUST_0094,Returning,Electronics,Tablet Case,1,10,31.28,0,0,31.28,2.5,33.79,21.28,68,Cash,Saturday,February,12,42.05,2
2024-02-17,12:41:00,Store_A,Store_A_T002675,CUST_9202,New,Electronics,USB Flash Drive,1,8,25.43,0,0,25.43,2.03,27.46,17.43,68.5,Mobile Payment,Saturday,February,12,249.51,3
2024-02-17,12:41:00,Store_A,Store_A_T002675,CUST_9202,New,Electronics,Portable Speaker,2,35,100.75,0,0,201.5,16.12,217.61,131.5,65.3,Mobile Payment,Saturday,February,12,249.51,3
2024-02-17,12:41:00,Store_A,Store_A_T002675,CUST_9202,New,Food,Whole Wheat Bread,1,1.5,4.1,0,0,4.1,0.33,4.43,2.6,63.4,Mobile Payment,Saturday,February,12,249.51,3
2024-02-17,12:49:00,Store_A,Store_A_T002635,CUST_0107,Returning,Food,Breakfast Cereal,1,2.5,7.17,0,0,7.17,0.57,7.74,4.67,65.1,Cash,Saturday,February,12,21.23,2
2024-02-17,12:49:00,Store_A,Store_A_T002635,CUST_0107,Returning,Pharmaceuticals,Cough Syrup,1,3,12.49,0,0,12.49,1,13.49,9.49,76,Cash,Saturday,February,12,21.23,2
2024-02-17,13:10:00,Store_A,Store_A_T002644,CUST_6496,New,Electronics,Power Bank,1,20,49.5,0,0,49.5,3.96,53.46,29.5,59.6,Cash,Saturday,February,13,96.52,2
2024-02-17,13:10:00,Store_A,Store_A_T002644,CUST_6496,New,Food,Chicken Breast (1kg),3,6,13.29,0,0,39.86,3.19,43.05,21.86,54.8,Cash,Saturday,February,13,96.52,2
2024-02-17,13:28:00,Store_A,Store_A_T002671,CUST_0120,Returning,Textiles,Athletic Shorts,1,6,19.56,0,0,19.56,1.56,21.13,13.56,69.3,Credit Card,Saturday,February,13,65.63,2
2024-02-17,13:28:00,Store_A,Store_A_T002671,CUST_0120,Returning,Electronics,Phone Charger,2,5,20.6,0,0,41.21,3.3,44.51,31.21,75.7,Credit Card,Saturday,February,13,65.63,2
2024-02-17,13:34:00,Store_A,Store_A_T002661,CUST_9572,New,Textiles,Bath Towel,1,4,14.34,0,0,14.34,1.15,15.49,10.34,72.1,Credit Card,Saturday,February,13,31.46,2
2024-02-17,13:34:00,Store_A,Store_A_T002661,CUST_9572,New,Pharmaceuticals,Hand Sanitizer,3,1.5,4.93,0,0,14.78,1.18,15.97,10.28,69.6,Credit Card,Saturday,February,13,31.46,2
2024-02-17,13:55:00,Store_A,Store_A_T002634,CUST_0446,Returning,Pharmaceuticals,Vitamin C Supplements,1,5,16.75,0,0,16.75,1.34,18.09,11.75,70.1,Cash,Saturday,February,13,44.01,2
2024-02-17,13:55:00,Store_A,Store_A_T002634,CUST_0446,Returning,Textiles,Women's Blouse,1,8,26.21,8.4,2.2,24,1.92,25.92,16,66.7,Cash,Saturday,February,13,44.01,2
2024-02-17,14:31:00,Store_A,Store_A_T002647,CUST_0359,Returning,Electronics,Phone Charger,3,5,20.56,0,0,61.68,4.93,66.62,46.68,75.7,Mobile Payment,Saturday,February,14,737.36,2
2024-02-17,14:31:00,Store_A,Store_A_T002647,CUST_0359,Returning,Electronics,Smart Watch,3,80,207.02,0,0,621.06,49.69,670.75,381.06,61.4,Mobile Payment,Saturday,February,14,737.36,2
2024-02-17,14:34:00,Store_A,Store_A_T002629,CUST_0200,Returning,Electronics,Phone Charger,3,5,19.12,0,0,57.35,4.59,61.94,42.35,73.8,Gift Card,Saturday,February,14,155.11,3
2024-02-17,14:34:00,Store_A,Store_A_T002629,CUST_0200,Returning,Pharmaceuticals,Bandages Pack,1,2,7.05,0,0,7.05,0.56,7.62,5.05,71.6,Gift Card,Saturday,February,14,155.11,3
2024-02-17,14:34:00,Store_A,Store_A_T002629,CUST_0200,Returning,Textiles,Cotton Bedsheet Set,2,15,48.06,17.6,16.9,79.22,6.34,85.56,49.22,62.1,Gift Card,Saturday,February,14,155.11,3
2024-02-17,14:38:00,Store_A,Store_A_T002626,CUST_0453,Returning,Pharmaceuticals,Thermometer,1,12,29.49,0,0,29.49,2.36,31.85,17.49,59.3,Debit Card,Saturday,February,14,86.42,3
2024-02-17,14:38:00,Store_A,Store_A_T002626,CUST_0453,Returning,Electronics,Wireless Mouse,1,15,38.01,0,0,38.01,3.04,41.06,23.01,60.5,Debit Card,Saturday,February,14,86.42,3
2024-02-17,14:38:00,Store_A,Store_A_T002626,CUST_0453,Returning,Textiles,Men's Basic T-Shirt,1,3.5,12.52,0,0,12.52,1,13.52,9.02,72,Debit Card,Saturday,February,14,86.42,3
2024-02-17,15:01:00,Store_A,Store_A_T002624,CUST_0306,Returning,Textiles,Cotton Bedsheet Set,1,15,51.52,9.8,5.06,46.45,3.72,50.17,31.45,67.7,Cash,Saturday,February,15,81.36,3
2024-02-17,15:01:00,Store_A,Store_A_T002624,CUST_0306,Returning,Pharmaceuticals,First Aid Kit,1,8,24.02,0,0,24.02,1.92,25.94,16.02,66.7,Cash,Saturday,February,15,81.36,3
2024-02-17,15:01:00,Store_A,Store_A_T002624,CUST_0306,Returning,Pharmaceuticals,Hand Sanitizer,1,1.5,4.85,0,0,4.85,0.39,5.24,3.35,69.1,Cash,Saturday,February,15,81.36,3
2024-02-17,15:08:00,Store_A,Store_A_T002674,CUST_0487,Returning,Textiles,Bath Towel,1,4,14.38,0,0,14.38,1.15,15.53,10.38,72.2,Cash,Saturday,February,15,15.53,1
2024-02-17,15:09:00,Store_A,Store_A_T002677,CUST_0043,Returning,Food,Olive Oil (500ml),2,4,9.66,0,0,19.32,1.55,20.86,11.32,58.6,Debit Card,Saturday,February,15,30.29,2
2024-02-17,15:09:00,Store_A,Store_A_T002677,CUST_0043,Returning,Pharmaceuticals,Pain Relief Tablets,1,2.5,8.73,0,0,8.73,0.7,9.43,6.23,71.4,Debit Card,Saturday,February,15,30.29,2
2024-02-17,15:13:00,Store_A,Store_A_T002628,CUST_0133,Returning,Food,Fresh Apples (1kg),1,2.5,5.87,0,0,5.87,0.47,6.34,3.37,57.4,Debit Card,Saturday,February,15,21.04,2
2024-02-17,15:13:00,Store_A,Store_A_T002628,CUST_0133,Returning,Textiles,Men's Basic T-Shirt,1,3.5,13.61,0,0,13.61,1.09,14.7,10.11,74.3,Debit Card,Saturday,February,15,21.04,2
2024-02-17,15:14:00,Store_A,Store_A_T002631,CUST_0406,Returning,Textiles,Dress Shirt,1,10,35.86,0,0,35.86,2.87,38.73,25.86,72.1,Credit Card,Saturday,February,15,231.96,3
2024-02-17,15:14:00,Store_A,Store_A_T002631,CUST_0406,Returning,Electronics,Wireless Mouse,2,15,38.95,0,0,77.9,6.23,84.13,47.9,61.5,Credit Card,Saturday,February,15,231.96,3
2024-02-17,15:14:00,Store_A,Store_A_T002631,CUST_0406,Returning,Electronics,Portable Speaker,1,35,101.01,0,0,101.01,8.08,109.09,66.01,65.3,Credit Card,Saturday,February,15,231.96,3
2024-02-17,15:15:00,Store_A,Store_A_T002663,CUST_0031,Returning,Textiles,Cotton Bedsheet Set,1,15,50.21,0,0,50.21,4.02,54.23,35.21,70.1,Credit Card,Saturday,February,15,104.54,2
2024-02-17,15:15:00,Store_A,Store_A_T002663,CUST_0031,Returning,Textiles,Women's Blouse,2,8,25.28,7.9,3.99,46.58,3.73,50.31,30.58,65.6,Credit Card,Saturday,February,15,104.54,2
2024-02-17,15:34:00,Store_A,Store_A_T002670,CUST_0054,Returning,Textiles,Bath Towel,2,4,14.29,0,0,28.58,2.29,30.86,20.58,72,Credit Card,Saturday,February,15,214.54,3
2024-02-17,15:34:00,Store_A,Store_A_T002670,CUST_0054,Returning,Textiles,Winter Jacket,2,25,80.73,0,0,161.45,12.92,174.37,111.45,69,Credit Card,Saturday,February,15,214.54,3
2024-02-17,15:34:00,Store_A,Store_A_T002670,CUST_0054,Returning,Pharmaceuticals,Pain Relief Tablets,1,2.5,9.13,5.5,0.51,8.62,0.69,9.31,6.12,71,Credit Card,Saturday,February,15,214.54,3
2024-02-17,15:52:00,Store_A,Store_A_T002640,CUST_0467,Returning,Pharmaceuticals,Bandages Pack,1,2,7.13,0,0,7.13,0.57,7.7,5.13,71.9,Credit Card,Saturday,February,15,16.74,2
2024-02-17,15:52:00,Store_A,Store_A_T002640,CUST_0467,Returning,Food,Whole Wheat Bread,2,1.5,4.19,0,0,8.37,0.67,9.04,5.37,64.2,Credit Card,Saturday,February,15,16.74,2
2024-02-17,16:01:00,Store_A,Store_A_T002630,CUST_0177,Returning,Food,Chicken Breast (1kg),1,6,12.95,0,0,12.95,1.04,13.99,6.95,53.7,Credit Card,Saturday,February,16,66.28,2
2024-02-17,16:01:00,Store_A,Store_A_T002630,CUST_0177,Returning,Electronics,Power Bank,1,20,48.42,0,0,48.42,3.87,52.3,28.42,58.7,Credit Card,Saturday,February,16,66.28,2
2024-02-17,16:24:00,Store_A,Store_A_T002636,CUST_6729,New,Pharmaceuticals,Cough Syrup,1,3,13.2,11.5,1.51,11.69,0.93,12.62,8.69,74.3,Cash,Saturday,February,16,40.18,2
2024-02-17,16:24:00,Store_A,Store_A_T002636,CUST_6729,New,Pharmaceuticals,First Aid Kit,1,8,25.51,0,0,25.51,2.04,27.56,17.51,68.6,Cash,Saturday,February,16,40.18,2
2024-02-17,16:30:00,Store_A,Store_A_T002654,CUST_0169,Returning,Textiles,Cotton Bedsheet Set,1,15,49.78,0,0,49.78,3.98,53.77,34.78,69.9,Cash,Saturday,February,16,57.06,2
2024-02-17,16:30:00,Store_A,Store_A_T002654,CUST_0169,Returning,Food,Pasta Pack,1,1,3.06,0,0,3.06,0.24,3.3,2.06,67.3,Cash,Saturday,February,16,57.06,2
2024-02-17,16:52:00,Store_A,Store_A_T002642,CUST_9862,New,Food,Breakfast Cereal,1,2.5,7,0,0,7,0.56,7.56,4.5,64.3,Cash,Saturday,February,16,28.94,2
2024-02-17,16:52:00,Store_A,Store_A_T002642,CUST_9862,New,Pharmaceuticals,Allergy Medicine,1,6,19.8,0,0,19.8,1.58,21.39,13.8,69.7,Cash,Saturday,February,16,28.94,2
2024-02-17,16:53:00,Store_A,Store_A_T002655,CUST_0170,Returning,Textiles,Bath Towel,1,4,14.78,0,0,14.78,1.18,15.96,10.78,72.9,Cash,Saturday,February,16,67.89,2
2024-02-17,16:53:00,Store_A,Store_A_T002655,CUST_0170,Returning,Pharmaceuticals,Vitamin C Supplements,3,5,16.03,0,0,48.08,3.85,51.92,33.08,68.8,Cash,Saturday,February,16,67.89,2
2024-02-17,17:11:00,Store_A,Store_A_T002673,CUST_0070,Returning,Pharmaceuticals,Hand Sanitizer,1,1.5,5.15,0,0,5.15,0.41,5.56,3.65,70.9,Credit Card,Saturday,February,17,254.15,3
2024-02-17,17:11:00,Store_A,Store_A_T002673,CUST_0070,Returning,Electronics,Smart Watch,1,80,192.14,0,0,192.14,15.37,207.51,112.14,58.4,Credit Card,Saturday,February,17,254.15,3
2024-02-17,17:11:00,Store_A,Store_A_T002673,CUST_0070,Returning,Pharmaceuticals,Cough Syrup,3,3,12.68,0,0,38.03,3.04,41.07,29.03,76.3,Credit Card,Saturday,February,17,254.15,3
2024-02-17,17:18:00,Store_A,Store_A_T002681,CUST_0151,Returning,Food,Whole Wheat Bread,1,1.5,3.99,13.4,0.54,3.45,0.28,3.73,1.95,56.6,Debit Card,Saturday,February,17,93.93,2
2024-02-17,17:18:00,Store_A,Store_A_T002681,CUST_0151,Returning,Textiles,Winter Jacket,1,25,83.52,0,0,83.52,6.68,90.2,58.52,70.1,Debit Card,Saturday,February,17,93.93,2
2024-02-17,17:22:00,Store_A,Store_A_T002656,CUST_0336,Returning,Food,Greek Yogurt,1,1.8,4.46,0,0,4.46,0.36,4.81,2.66,59.6,Credit Card,Saturday,February,17,36,2
2024-02-17,17:22:00,Store_A,Store_A_T002656,CUST_0336,Returning,Electronics,Tablet Case,1,10,31.35,7.9,2.48,28.87,2.31,31.18,18.87,65.4,Credit Card,Saturday,February,17,36,2
2024-02-17,17:32:00,Store_A,Store_A_T002665,CUST_5868,New,Food,Fresh Apples (1kg),1,2.5,6.25,0,0,6.25,0.5,6.74,3.75,60,Credit Card,Saturday,February,17,10.94,2
2024-02-17,17:32:00,Store_A,Store_A_T002665,CUST_5868,New,Food,Whole Wheat Bread,1,1.5,3.88,0,0,3.88,0.31,4.19,2.38,61.4,Credit Card,Saturday,February,17,10.94,2
2024-02-17,17:40:00,Store_A,Store_A_T002639,CUST_0316,Returning,Electronics,Wireless Mouse,1,15,39.02,0,0,39.02,3.12,42.15,24.02,61.6,Credit Card,Saturday,February,17,42.15,1
2024-02-17,17:48:00,Store_A,Store_A_T002622,CUST_9304,New,Pharmaceuticals,First Aid Kit,1,8,24.89,0,0,24.89,1.99,26.88,16.89,67.9,Debit Card,Saturday,February,17,130.36,2
2024-02-17,17:48:00,Store_A,Store_A_T002622,CUST_9304,New,Electronics,Portable Speaker,1,35,95.81,0,0,95.81,7.67,103.48,60.81,63.5,Debit Card,Saturday,February,17,130.36,2
2024-02-17,18:00:00,Store_A,Store_A_T002620,CUST_0107,Returning,Electronics,Tablet Case,1,10,29.25,0,0,29.25,2.34,31.59,19.25,65.8,Debit Card,Saturday,February,18,74.45,2
2024-02-17,18:00:00,Store_A,Store_A_T002620,CUST_0107,Returning,Electronics,Wireless Mouse,1,15,39.69,0,0,39.69,3.18,42.86,24.69,62.2,Debit Card,Saturday,February,18,74.45,2
2024-02-17,18:13:00,Store_A,Store_A_T002653,CUST_7096,New,Electronics,Wireless Mouse,1,15,38.84,0,0,38.84,3.11,41.95,23.84,61.4,Gift Card,Saturday,February,18,60.03,2
2024-02-17,18:13:00,Store_A,Store_A_T002653,CUST_7096,New,Pharmaceuticals,Vitamin C Supplements,1,5,16.75,0,0,16.75,1.34,18.09,11.75,70.1,Gift Card,Saturday,February,18,60.03,2
2024-02-17,19:32:00,Store_A,Store_A_T002685,CUST_6202,New,Food,Olive Oil (500ml),1,4,9.86,0,0,9.86,0.79,10.65,5.86,59.4,Mobile Payment,Saturday,February,19,36.8,2
2024-02-17,19:32:00,Store_A,Store_A_T002685,CUST_6202,New,Pharmaceuticals,First Aid Kit,1,8,24.21,0,0,24.21,1.94,26.15,16.21,67,Mobile Payment,Saturday,February,19,36.8,2
2024-02-17,19:47:00,Store_A,Store_A_T002660,CUST_0356,Returning,Food,Chicken Breast (1kg),2,6,13.33,0,0,26.65,2.13,28.79,14.65,55,Credit Card,Saturday,February,19,122.44,3
2024-02-17,19:47:00,Store_A,Store_A_T002660,CUST_0356,Returning,Textiles,Women's Blouse,1,8,23.99,0,0,23.99,1.92,25.91,15.99,66.7,Credit Card,Saturday,February,19,122.44,3
2024-02-17,19:47:00,Store_A,Store_A_T002660,CUST_0356,Returning,Pharmaceuticals,Thermometer,2,12,31.36,0,0,62.73,5.02,67.75,38.73,61.7,Credit Card,Saturday,February,19,122.44,3
2024-02-17,20:14:00,Store_A,Store_A_T002633,CUST_0156,Returning,Food,Breakfast Cereal,1,2.5,6.71,0,0,6.71,0.54,7.24,4.21,62.7,Cash,Saturday,February,20,28.3,2
2024-02-17,20:14:00,Store_A,Store_A_T002633,CUST_0156,Returning,Electronics,Phone Charger,1,5,19.5,0,0,19.5,1.56,21.06,14.5,74.4,Cash,Saturday,February,20,28.3,2
2024-02-17,20:17:00,Store_A,Store_A_T002659,CUST_0266,Returning,Food,Whole Wheat Bread,1,1.5,4.19,0,0,4.19,0.34,4.52,2.69,64.2,Mobile Payment,Saturday,February,20,4.52,1
2024-02-17,20:22:00,Store_A,Store_A_T002627,CUST_0412,Returning,Textiles,Women's Blouse,1,8,25.38,0,0,25.38,2.03,27.41,17.38,68.5,Cash,Saturday,February,20,60.3,2
2024-02-17,20:22:00,Store_A,Store_A_T002627,CUST_0412,Returning,Pharmaceuticals,Vitamin C Supplements,2,5,15.23,0,0,30.45,2.44,32.89,20.45,67.2,Cash,Saturday,February,20,60.3,2
2024-02-17,21:07:00,Store_A,Store_A_T002625,CUST_0483,Returning,Pharmaceuticals,Bandages Pack,1,2,6.82,0,0,6.82,0.55,7.37,4.82,70.7,Cash,Saturday,February,21,48.71,2
2024-02-17,21:07:00,Store_A,Store_A_T002625,CUST_0483,Returning,Food,Chicken Breast (1kg),3,6,12.76,0,0,38.28,3.06,41.34,20.28,53,Cash,Saturday,February,21,48.71,2
2024-02-17,21:14:00,Store_A,Store_A_T002641,CUST_0456,Returning,Electronics,Power Bank,2,20,47.96,0,0,95.92,7.67,103.59,55.92,58.3,Cash,Saturday,February,21,103.59,1
2024-02-17,21:14:00,Store_A,Store_A_T002667,CUST_0295,Returning,Textiles,Dress Shirt,1,10,34.26,0,0,34.26,2.74,37,24.26,70.8,Credit Card,Saturday,February,21,51.44,2
2024-02-17,21:14:00,Store_A,Store_A_T002667,CUST_0295,Returning,Food,Chicken Breast (1kg),1,6,13.37,0,0,13.37,1.07,14.44,7.37,55.1,Credit Card,Saturday,February,21,51.44,2
2024-02-17,21:42:00,Store_A,Store_A_T002637,CUST_0057,Returning,Pharmaceuticals,Cough Syrup,2,3,13.32,0,0,26.64,2.13,28.77,20.64,77.5,Mobile Payment,Saturday,February,21,28.77,1
2024-02-17,21:49:00,Store_A,Store_A_T002682,CUST_0310,Returning,Pharmaceuticals,Vitamin C Supplements,1,5,15.26,0,0,15.26,1.22,16.48,10.26,67.2,Credit Card,Saturday,February,21,106.9,2
2024-02-17,21:49:00,Store_A,Store_A_T002682,CUST_0310,Returning,Textiles,Cotton Bedsheet Set,2,15,47.51,11.9,11.29,83.72,6.7,90.42,53.72,64.2,Credit Card,Saturday,February,21,106.9,2
2024-02-18,08:00:00,Store_A,Store_A_T002703,CUST_9469,New,Electronics,Portable Speaker,1,35,97.54,0,0,97.54,7.8,105.34,62.54,64.1,Credit Card,Sunday,February,8,138.8,2
