Date,Time,Store_ID,Transaction_ID,Customer_ID,Customer_Type,Category,Product_Name,Quantity,Unit_Cost,Unit_Price,Discount_Rate,Discount_Amount,Subtotal,Tax_Amount,Total_Amount,Gross_Profit,Profit_Margin_Percent,Payment_Method,Day_of_Week,Month,Hour_of_Day,Transaction_Total,Items_Per_Transaction
2024-01-26,17:41:00,Store_C,Store_C_T000938,CUST_0011,Returning,Electronics,Bluetooth Headphones,1,25,77.6,0,0,77.6,6.21,83.81,52.6,67.8,Gift Card,Friday,January,17,83.81,1
2024-01-26,18:16:00,Store_C,Store_C_T000911,CUST_0407,Returning,Electronics,USB Flash Drive,1,8,24.36,0,0,24.36,1.95,26.31,16.36,67.2,Cash,Friday,January,18,43.08,2
2024-01-26,18:16:00,Store_C,Store_C_T000911,CUST_0407,Returning,Textiles,Bath Towel,1,4,15.52,0,0,15.52,1.24,16.77,11.52,74.2,Cash,Friday,January,18,43.08,2
2024-01-26,18:24:00,Store_C,Store_C_T000939,CUST_0468,Returning,Food,Olive Oil (500ml),1,4,10.07,0,0,10.07,0.81,10.88,6.07,60.3,Credit Card,Friday,January,18,92.66,2
2024-01-26,18:24:00,Store_C,Store_C_T000939,CUST_0468,Returning,Pharmaceuticals,First Aid Kit,3,8,25.24,0,0,75.72,6.06,81.78,51.72,68.3,Credit Card,Friday,January,18,92.66,2
2024-01-26,18:52:00,Store_C,Store_C_T000913,CUST_0417,Returning,Food,Organic Milk (1L),3,2,4.78,0,0,14.35,1.15,15.5,8.35,58.2,Debit Card,Friday,January,18,15.5,1
2024-01-26,18:56:00,Store_C,Store_C_T000908,CUST_0162,Returning,Pharmaceuticals,Allergy Medicine,2,6,18.26,0,0,36.52,2.92,39.44,24.52,67.1,Mobile Payment,Friday,January,18,39.44,1
2024-01-26,19:40:00,Store_C,Store_C_T000914,CUST_0300,Returning,Pharmaceuticals,Vitamin C Supplements,1,5,15.81,0,0,15.81,1.26,17.07,10.81,68.4,Credit Card,Friday,January,19,53.75,2
2024-01-26,19:40:00,Store_C,Store_C_T000914,CUST_0300,Returning,Textiles,Dress Shirt,1,10,33.96,0,0,33.96,2.72,36.68,23.96,70.6,Credit Card,Friday,January,19,53.75,2
2024-01-26,19:58:00,Store_C,Store_C_T000926,CUST_0500,Returning,Textiles,Kids' Jeans,1,12,30.22,0,0,30.22,2.42,32.64,18.22,60.3,Cash,Friday,January,19,32.64,1
2024-01-26,20:35:00,Store_C,Store_C_T000916,CUST_0317,Returning,Textiles,Dress Shirt,1,10,35.39,9.3,3.31,32.08,2.57,34.65,22.08,68.8,Credit Card,Friday,January,20,57.16,2
2024-01-26,20:35:00,Store_C,Store_C_T000916,CUST_0317,Returning,Textiles,Athletic Shorts,1,6,20.84,0,0,20.84,1.67,22.51,14.84,71.2,Credit Card,Friday,January,20,57.16,2
2024-01-26,21:34:00,Store_C,Store_C_T000933,CUST_0309,Returning,Electronics,USB Flash Drive,1,8,25.65,6.3,1.62,24.04,1.92,25.96,16.04,66.7,Cash,Friday,January,21,25.96,1
2024-01-27,08:35:00,Store_C,Store_C_T000953,CUST_0118,Returning,Pharmaceuticals,Pain Relief Tablets,1,2.5,8.85,0,0,8.85,0.71,9.56,6.35,71.8,Credit Card,Saturday,January,8,23.27,2
2024-01-27,08:35:00,Store_C,Store_C_T000953,CUST_0118,Returning,Food,Chicken Breast (1kg),1,6,12.69,0,0,12.69,1.02,13.71,6.69,52.7,Credit Card,Saturday,January,8,23.27,2
2024-01-27,08:49:00,Store_C,Store_C_T000960,CUST_0027,Returning,Electronics,Tablet Case,1,10,29.81,0,0,29.81,2.39,32.2,19.81,66.5,Debit Card,Saturday,January,8,46.26,2
2024-01-27,08:49:00,Store_C,Store_C_T000960,CUST_0027,Returning,Textiles,Men's Basic T-Shirt,1,3.5,13.02,0,0,13.02,1.04,14.06,9.52,73.1,Debit Card,Saturday,January,8,46.26,2
2024-01-27,08:50:00,Store_C,Store_C_T000946,CUST_0286,Returning,Electronics,USB Flash Drive,2,8,23.77,0,0,47.53,3.8,51.34,31.53,66.3,Credit Card,Saturday,January,8,62.23,2
2024-01-27,08:50:00,Store_C,Store_C_T000946,CUST_0286,Returning,Food,Olive Oil (500ml),1,4,10.08,0,0,10.08,0.81,10.89,6.08,60.3,Credit Card,Saturday,January,8,62.23,2
2024-01-27,08:50:00,Store_C,Store_C_T000963,CUST_0042,Returning,Pharmaceuticals,Thermometer,2,12,29.61,0,0,59.23,4.74,63.96,35.23,59.5,Cash,Saturday,January,8,113.79,2
2024-01-27,08:50:00,Store_C,Store_C_T000963,CUST_0042,Returning,Textiles,Cotton Bedsheet Set,1,15,51.39,10.2,5.25,46.14,3.69,49.83,31.14,67.5,Cash,Saturday,January,8,113.79,2
2024-01-27,08:57:00,Store_C,Store_C_T000942,CUST_0262,Returning,Textiles,Men's Basic T-Shirt,1,3.5,13.62,0,0,13.62,1.09,14.71,10.12,74.3,Mobile Payment,Saturday,January,8,20.34,2
2024-01-27,08:57:00,Store_C,Store_C_T000942,CUST_0262,Returning,Pharmaceuticals,Hand Sanitizer,1,1.5,5.21,0,0,5.21,0.42,5.63,3.71,71.2,Mobile Payment,Saturday,January,8,20.34,2
2024-01-27,09:35:00,Store_C,Store_C_T000979,CUST_0084,Returning,Pharmaceuticals,Vitamin C Supplements,1,5,16.25,0,0,16.25,1.3,17.54,11.25,69.2,Credit Card,Saturday,January,9,17.54,1
2024-01-27,09:36:00,Store_C,Store_C_T000974,CUST_0032,Returning,Textiles,Winter Jacket,1,25,78.08,0,0,78.08,6.25,84.33,53.08,68,Cash,Saturday,January,9,84.33,1
2024-01-27,09:41:00,Store_C,Store_C_T000971,CUST_0140,Returning,Electronics,Bluetooth Headphones,1,25,83.53,0,0,83.53,6.68,90.22,58.53,70.1,Credit Card,Saturday,January,9,90.22,1
2024-01-27,09:42:00,Store_C,Store_C_T000973,CUST_0074,Returning,Food,Breakfast Cereal,2,2.5,7.28,0,0,14.56,1.16,15.73,9.56,65.7,Cash,Saturday,January,9,22.25,2
2024-01-27,09:42:00,Store_C,Store_C_T000973,CUST_0074,Returning,Food,Fresh Apples (1kg),1,2.5,6.04,0,0,6.04,0.48,6.53,3.54,58.6,Cash,Saturday,January,9,22.25,2
2024-01-27,09:43:00,Store_C,Store_C_T000981,CUST_0232,Returning,Electronics,Power Bank,1,20,48.34,0,0,48.34,3.87,52.21,28.34,58.6,Gift Card,Saturday,January,9,117.62,2
2024-01-27,09:43:00,Store_C,Store_C_T000981,CUST_0232,Returning,Textiles,Kids' Jeans,2,12,30.28,0,0,60.56,4.85,65.41,36.56,60.4,Gift Card,Saturday,January,9,117.62,2
2024-01-27,09:45:00,Store_C,Store_C_T000954,CUST_0046,Returning,Pharmaceuticals,First Aid Kit,1,8,24.4,5.9,1.45,22.95,1.84,24.79,14.95,65.1,Credit Card,Saturday,January,9,52.71,2
2024-01-27,09:45:00,Store_C,Store_C_T000954,CUST_0046,Returning,Electronics,USB Flash Drive,1,8,25.85,0,0,25.85,2.07,27.92,17.85,69.1,Credit Card,Saturday,January,9,52.71,2
2024-01-27,10:18:00,Store_C,Store_C_T000947,CUST_5053,New,Electronics,Bluetooth Headphones,1,25,80.13,0,0,80.13,6.41,86.54,55.13,68.8,Credit Card,Saturday,January,10,92.16,2
2024-01-27,10:18:00,Store_C,Store_C_T000947,CUST_5053,New,Food,Organic Milk (1L),1,2,5.2,0,0,5.2,0.42,5.62,3.2,61.6,Credit Card,Saturday,January,10,92.16,2
2024-01-27,10:25:00,Store_C,Store_C_T000972,CUST_7518,New,Electronics,Power Bank,1,20,48.97,0,0,48.97,3.92,52.89,28.97,59.2,Mobile Payment,Saturday,January,10,52.89,1
2024-01-27,10:30:00,Store_C,Store_C_T000985,CUST_0360,Returning,Pharmaceuticals,First Aid Kit,3,8,25.82,0,0,77.47,6.2,83.67,53.47,69,Debit Card,Saturday,January,10,90.96,2
2024-01-27,10:30:00,Store_C,Store_C_T000985,CUST_0360,Returning,Food,Breakfast Cereal,1,2.5,6.75,0,0,6.75,0.54,7.29,4.25,63,Debit Card,Saturday,January,10,90.96,2
2024-01-27,10:46:00,Store_C,Store_C_T000989,CUST_0290,Returning,Electronics,Wireless Mouse,1,15,41.83,0,0,41.83,3.35,45.18,26.83,64.1,Cash,Saturday,January,10,45.18,1
2024-01-27,10:53:00,Store_C,Store_C_T000980,CUST_0412,Returning,Electronics,Smart Watch,1,80,190.99,15,28.59,162.39,12.99,175.39,82.39,50.7,Mobile Payment,Saturday,January,10,182.99,2
2024-01-27,10:53:00,Store_C,Store_C_T000980,CUST_0412,Returning,Pharmaceuticals,Bandages Pack,1,2,7.05,0,0,7.05,0.56,7.61,5.05,71.6,Mobile Payment,Saturday,January,10,182.99,2
2024-01-27,11:09:00,Store_C,Store_C_T000944,CUST_0451,Returning,Pharmaceuticals,Allergy Medicine,1,6,18.3,0,0,18.3,1.46,19.77,12.3,67.2,Credit Card,Saturday,January,11,87.64,2
2024-01-27,11:09:00,Store_C,Store_C_T000944,CUST_0451,Returning,Textiles,Kids' Jeans,2,12,31.42,0,0,62.85,5.03,67.88,38.85,61.8,Credit Card,Saturday,January,11,87.64,2
2024-01-27,11:21:00,Store_C,Store_C_T000957,CUST_5553,New,Textiles,Kids' Jeans,1,12,30.94,0,0,30.94,2.48,33.42,18.94,61.2,Credit Card,Saturday,January,11,52.3,2
2024-01-27,11:21:00,Store_C,Store_C_T000957,CUST_5553,New,Pharmaceuticals,Pain Relief Tablets,2,2.5,8.74,0,0,17.48,1.4,18.88,12.48,71.4,Credit Card,Saturday,January,11,52.3,2
2024-01-27,11:25:00,Store_C,Store_C_T000976,CUST_6522,New,Electronics,Smart Watch,1,80,206.83,0,0,206.83,16.55,223.38,126.83,61.3,Debit Card,Saturday,January,11,255.68,2
2024-01-27,11:25:00,Store_C,Store_C_T000976,CUST_6522,New,Textiles,Kids' Jeans,1,12,29.91,0,0,29.91,2.39,32.3,17.91,59.9,Debit Card,Saturday,January,11,255.68,2
2024-01-27,11:30:00,Store_C,Store_C_T000990,CUST_7666,New,Food,Olive Oil (500ml),1,4,10.23,0,0,10.23,0.82,11.05,6.23,60.9,Credit Card,Saturday,January,11,11.05,1
2024-01-27,12:25:00,Store_C,Store_C_T000975,CUST_0200,Returning,Textiles,Dress Shirt,1,10,34.45,0,0,34.45,2.76,37.21,24.45,71,Mobile Payment,Saturday,January,12,37.21,1
2024-01-27,12:35:00,Store_C,Store_C_T000983,CUST_0015,Returning,Textiles,Kids' Jeans,2,12,31.3,0,0,62.59,5.01,67.6,38.59,61.7,Credit Card,Saturday,January,12,75.1,2
2024-01-27,12:35:00,Store_C,Store_C_T000983,CUST_0015,Returning,Pharmaceuticals,Bandages Pack,1,2,6.95,0,0,6.95,0.56,7.5,4.95,71.2,Credit Card,Saturday,January,12,75.1,2
2024-01-27,12:38:00,Store_C,Store_C_T000951,CUST_0128,Returning,Food,Fresh Apples (1kg),1,2.5,6.15,0,0,6.15,0.49,6.64,3.65,59.4,Gift Card,Saturday,January,12,60.67,2
2024-01-27,12:38:00,Store_C,Store_C_T000951,CUST_0128,Returning,Textiles,Cotton Bedsheet Set,1,15,50.03,0,0,50.03,4,54.03,35.03,70,Gift Card,Saturday,January,12,60.67,2
2024-01-27,13:56:00,Store_C,Store_C_T000955,CUST_0441,Returning,Food,Breakfast Cereal,1,2.5,7.32,0,0,7.32,0.59,7.91,4.82,65.9,Cash,Saturday,January,13,116.46,2
2024-01-27,13:56:00,Store_C,Store_C_T000955,CUST_0441,Returning,Electronics,Portable Speaker,1,35,100.51,0,0,100.51,8.04,108.55,65.51,65.2,Cash,Saturday,January,13,116.46,2
2024-01-27,13:57:00,Store_C,Store_C_T000966,CUST_0042,Returning,Pharmaceuticals,Bandages Pack,2,2,6.85,0,0,13.71,1.1,14.81,9.71,70.8,Cash,Saturday,January,13,14.81,1
2024-01-27,14:11:00,Store_C,Store_C_T000958,CUST_6521,New,Pharmaceuticals,Thermometer,1,12,31.08,0,0,31.08,2.49,33.57,19.08,61.4,Mobile Payment,Saturday,January,14,33.57,1
2024-01-27,14:11:00,Store_C,Store_C_T000988,CUST_8000,New,Electronics,Bluetooth Headphones,2,25,76.17,0,0,152.34,12.19,164.53,102.34,67.2,Credit Card,Saturday,January,14,164.53,1
2024-01-27,14:29:00,Store_C,Store_C_T000965,CUST_0420,Returning,Pharmaceuticals,Hand Sanitizer,3,1.5,4.87,0,0,14.62,1.17,15.79,10.12,69.2,Debit Card,Saturday,January,14,15.79,1
2024-01-27,14:36:00,Store_C,Store_C_T000943,CUST_0137,Returning,Electronics,USB Flash Drive,1,8,25.05,0,0,25.05,2,27.06,17.05,68.1,Mobile Payment,Saturday,January,14,40.39,2
2024-01-27,14:36:00,Store_C,Store_C_T000943,CUST_0137,Returning,Food,Chicken Breast (1kg),1,6,12.35,0,0,12.35,0.99,13.33,6.35,51.4,Mobile Payment,Saturday,January,14,40.39,2
2024-01-27,15:14:00,Store_C,Store_C_T000948,CUST_9759,New,Food,Olive Oil (500ml),1,4,9.75,0,0,9.75,0.78,10.53,5.75,59,Debit Card,Saturday,January,15,37.51,2
2024-01-27,15:14:00,Store_C,Store_C_T000948,CUST_9759,New,Food,Chicken Breast (1kg),2,6,12.49,0,0,24.98,2,26.98,12.98,52,Debit Card,Saturday,January,15,37.51,2
2024-01-27,15:27:00,Store_C,Store_C_T000964,CUST_0481,Returning,Textiles,Kids' Jeans,1,12,29.85,0,0,29.85,2.39,32.23,17.85,59.8,Credit Card,Saturday,January,15,37.69,2
2024-01-27,15:27:00,Store_C,Store_C_T000964,CUST_0481,Returning,Food,Organic Milk (1L),1,2,5.05,0,0,5.05,0.4,5.46,3.05,60.4,Credit Card,Saturday,January,15,37.69,2
2024-01-27,15:28:00,Store_C,Store_C_T000982,CUST_9571,New,Electronics,Wireless Mouse,1,15,38.85,0,0,38.85,3.11,41.96,23.85,61.4,Credit Card,Saturday,January,15,41.96,1
2024-01-27,15:48:00,Store_C,Store_C_T000950,CUST_0249,Returning,Electronics,Wireless Mouse,2,15,38.94,0,0,77.87,6.23,84.1,47.87,61.5,Debit Card,Saturday,January,15,84.1,1
2024-01-27,16:07:00,Store_C,Store_C_T000991,CUST_0141,Returning,Textiles,Winter Jacket,3,25,79.4,0,0,238.2,19.06,257.25,163.2,68.5,Cash,Saturday,January,16,257.25,1
2024-01-27,16:09:00,Store_C,Store_C_T000952,CUST_0387,Returning,Textiles,Dress Shirt,1,10,35.35,0,0,35.35,2.83,38.18,25.35,71.7,Credit Card,Saturday,January,16,71.62,2
2024-01-27,16:09:00,Store_C,Store_C_T000952,CUST_0387,Returning,Pharmaceuticals,Thermometer,1,12,30.96,0,0,30.96,2.48,33.44,18.96,61.2,Credit Card,Saturday,January,16,71.62,2
2024-01-27,16:24:00,Store_C,Store_C_T000949,CUST_0179,Returning,Textiles,Women's Blouse,3,8,24.06,0,0,72.17,5.77,77.94,48.17,66.7,Debit Card,Saturday,January,16,77.94,1
2024-01-27,16:43:00,Store_C,Store_C_T000959,CUST_0064,Returning,Electronics,Phone Charger,1,5,19.8,0,0,19.8,1.58,21.38,14.8,74.7,Credit Card,Saturday,January,16,21.38,1
2024-01-27,16:50:00,Store_C,Store_C_T000984,CUST_0013,Returning,Electronics,Smart Watch,1,80,203.24,0,0,203.24,16.26,219.5,123.24,60.6,Cash,Saturday,January,16,246.72,2
2024-01-27,16:50:00,Store_C,Store_C_T000984,CUST_0013,Returning,Food,Chicken Breast (1kg),2,6,12.6,0,0,25.2,2.02,27.22,13.2,52.4,Cash,Saturday,January,16,246.72,2
2024-01-27,17:31:00,Store_C,Store_C_T000986,CUST_0486,Returning,Textiles,Cotton Bedsheet Set,1,15,47.84,0,0,47.84,3.83,51.67,32.84,68.6,Debit Card,Saturday,January,17,115.74,2
2024-01-27,17:31:00,Store_C,Store_C_T000986,CUST_0486,Returning,Textiles,Athletic Shorts,3,6,19.77,0,0,59.32,4.75,64.06,41.32,69.7,Debit Card,Saturday,January,17,115.74,2
2024-01-27,18:22:00,Store_C,Store_C_T000987,CUST_0455,Returning,Electronics,Smart Watch,1,80,193.92,0,0,193.92,15.51,209.44,113.92,58.7,Debit Card,Saturday,January,18,216.11,2
2024-01-27,18:22:00,Store_C,Store_C_T000987,CUST_0455,Returning,Food,Fresh Apples (1kg),1,2.5,6.18,0,0,6.18,0.49,6.67,3.68,59.5,Debit Card,Saturday,January,18,216.11,2
2024-01-27,18:26:00,Store_C,Store_C_T000945,CUST_0410,Returning,Pharmaceuticals,First Aid Kit,2,8,25.75,0,0,51.49,4.12,55.61,35.49,68.9,Debit Card,Saturday,January,18,236.08,2
2024-01-27,18:26:00,Store_C,Store_C_T000945,CUST_0410,Returning,Textiles,Winter Jacket,2,25,83.55,0,0,167.1,13.37,180.47,117.1,70.1,Debit Card,Saturday,January,18,236.08,2
2024-01-27,18:50:00,Store_C,Store_C_T000961,CUST_0284,Returning,Food,Chicken Breast (1kg),1,6,12.35,14.6,1.8,10.55,0.84,11.39,4.55,43.1,Debit Card,Saturday,January,18,74.77,2
2024-01-27,18:50:00,Store_C,Store_C_T000961,CUST_0284,Returning,Pharmaceuticals,Thermometer,2,12,29.34,0,0,58.69,4.69,63.38,34.69,59.1,Debit Card,Saturday,January,18,74.77,2
2024-01-27,19:00:00,Store_C,Store_C_T000977,CUST_8702,New,Electronics,Portable Speaker,1,35,100,0,0,100,8,108,65,65,Gift Card,Saturday,January,19,108,1
2024-01-27,19:06:00,Store_C,Store_C_T000969,CUST_0207,Returning,Electronics,Phone Charger,1,5,20.3,0,0,20.3,1.62,21.92,15.3,75.4,Mobile Payment,Saturday,January,19,26.54,2
2024-01-27,19:06:00,Store_C,Store_C_T000969,CUST_0207,Returning,Food,Greek Yogurt,1,1.8,4.27,0,0,4.27,0.34,4.61,2.47,57.9,Mobile Payment,Saturday,January,19,26.54,2
2024-01-27,19:12:00,Store_C,Store_C_T000978,CUST_0150,Returning,Textiles,Kids' Jeans,1,12,31.37,0,0,31.37,2.51,33.88,19.37,61.7,Credit Card,Saturday,January,19,50.31,2
2024-01-27,19:12:00,Store_C,Store_C_T000978,CUST_0150,Returning,Food,Organic Milk (1L),3,2,5.07,0,0,15.22,1.22,16.43,9.22,60.6,Credit Card,Saturday,January,19,50.31,2
2024-01-27,19:13:00,Store_C,Store_C_T000970,CUST_0488,Returning,Pharmaceuticals,Pain Relief Tablets,1,2.5,9.07,0,0,9.07,0.73,9.8,6.57,72.4,Credit Card,Saturday,January,19,22.27,2
2024-01-27,19:13:00,Store_C,Store_C_T000970,CUST_0488,Returning,Food,Fresh Apples (1kg),2,2.5,5.77,0,0,11.54,0.92,12.47,6.54,56.7,Credit Card,Saturday,January,19,22.27,2
2024-01-27,19:19:00,Store_C,Store_C_T000956,CUST_0307,Returning,Textiles,Men's Basic T-Shirt,1,3.5,13.01,0,0,13.01,1.04,14.05,9.51,73.1,Gift Card,Saturday,January,19,14.05,1
2024-01-27,19:35:00,Store_C,Store_C_T000967,CUST_5655,New,Pharmaceuticals,Vitamin C Supplements,1,5,16.16,0,0,16.16,1.29,17.45,11.16,69.1,Cash,Saturday,January,19,239.44,2
2024-01-27,19:35:00,Store_C,Store_C_T000967,CUST_5655,New,Electronics,Smart Watch,1,80,205.54,0,0,205.54,16.44,221.99,125.54,61.1,Cash,Saturday,January,19,239.44,2
2024-01-27,21:39:00,Store_C,Store_C_T000962,CUST_0154,Returning,Electronics,USB Flash Drive,2,8,24.02,0,0,48.04,3.84,51.88,32.04,66.7,Gift Card,Saturday,January,21,56.32,2
2024-01-27,21:39:00,Store_C,Store_C_T000962,CUST_0154,Returning,Food,Whole Wheat Bread,1,1.5,4.11,0,0,4.11,0.33,4.44,2.61,63.5,Gift Card,Saturday,January,21,56.32,2
2024-01-27,21:41:00,Store_C,Store_C_T000968,CUST_6085,New,Food,Greek Yogurt,1,1.8,4.38,0,0,4.38,0.35,4.73,2.58,58.9,Credit Card,Saturday,January,21,60.43,2
2024-01-27,21:41:00,Store_C,Store_C_T000968,CUST_6085,New,Textiles,Women's Blouse,2,8,25.79,0,0,51.57,4.13,55.7,35.57,69,Credit Card,Saturday,January,21,60.43,2
2024-01-28,08:00:00,Store_C,Store_C_T001005,CUST_0090,Returning,Pharmaceuticals,Hand Sanitizer,1,1.5,5.03,0,0,5.03,0.4,5.43,3.53,70.2,Cash,Sunday,January,8,5.43,1
2024-01-28,08:30:00,Store_C,Store_C_T001022,CUST_0427,Returning,Textiles,Women's Blouse,2,8,24.99,0,0,49.98,4,53.98,33.98,68,Gift Card,Sunday,January,8,53.98,1
2024-01-28,09:05:00,Store_C,Store_C_T001017,CUST_0287,Returning,Food,Greek Yogurt,1,1.8,4.34,0,0,4.34,0.35,4.68,2.54,58.5,Mobile Payment,Sunday,January,9,4.68,1
2024-01-28,09:05:00,Store_C,Store_C_T001026,CUST_0460,Returning,Food,Breakfast Cereal,2,2.5,7.12,0,0,14.24,1.14,15.38,9.24,64.9,Debit Card,Sunday,January,9,41.5,2
2024-01-28,09:05:00,Store_C,Store_C_T001026,CUST_0460,Returning,Textiles,Women's Blouse,1,8,24.18,0,0,24.18,1.93,26.12,16.18,66.9,Debit Card,Sunday,January,9,41.5,2
2024-01-28,09:14:00,Store_C,Store_C_T001025,CUST_0394,Returning,Textiles,Kids' Jeans,1,12,30.01,0,0,30.01,2.4,32.41,18.01,60,Cash,Sunday,January,9,32.41,1
2024-01-28,10:05:00,Store_C,Store_C_T000997,CUST_0424,Returning,Electronics,Tablet Case,2,10,30.25,0,0,60.49,4.84,65.33,40.49,66.9,Debit Card,Sunday,January,10,82.27,2
2024-01-28,10:05:00,Store_C,Store_C_T000997,CUST_0424,Returning,Pharmaceuticals,Vitamin C Supplements,1,5,15.68,0,0,15.68,1.25,16.93,10.68,68.1,Debit Card,Sunday,January,10,82.27,2
2024-01-28,11:11:00,Store_C,Store_C_T001013,CUST_8795,New,Textiles,Cotton Bedsheet Set,1,15,49.34,0,0,49.34,3.95,53.29,34.34,69.6,Credit Card,Sunday,January,11,108.32,2
2024-01-28,11:11:00,Store_C,Store_C_T001013,CUST_8795,New,Electronics,USB Flash Drive,2,8,25.47,0,0,50.95,4.08,55.03,34.95,68.6,Credit Card,Sunday,January,11,108.32,2
2024-01-28,11:31:00,Store_C,Store_C_T000996,CUST_0413,Returning,Pharmaceuticals,Vitamin C Supplements,1,5,15.84,0,0,15.84,1.27,17.11,10.84,68.4,Credit Card,Sunday,January,11,26.58,2
2024-01-28,11:31:00,Store_C,Store_C_T000996,CUST_0413,Returning,Pharmaceuticals,Pain Relief Tablets,1,2.5,8.77,0,0,8.77,0.7,9.47,6.27,71.5,Credit Card,Sunday,January,11,26.58,2
2024-01-28,11:40:00,Store_C,Store_C_T000992,CUST_5263,New,Pharmaceuticals,Cough Syrup,1,3,13.6,0,0,13.6,1.09,14.69,10.6,77.9,Debit Card,Sunday,January,11,35.78,2
2024-01-28,11:40:00,Store_C,Store_C_T000992,CUST_5263,New,Food,Olive Oil (500ml),2,4,9.76,0,0,19.53,1.56,21.09,11.53,59,Debit Card,Sunday,January,11,35.78,2
2024-01-28,11:48:00,Store_C,Store_C_T001006,CUST_0154,Returning,Pharmaceuticals,First Aid Kit,1,8,25.08,0,0,25.08,2.01,27.08,17.08,68.1,Cash,Sunday,January,11,27.08,1
2024-01-28,12:24:00,Store_C,Store_C_T001018,CUST_8021,New,Electronics,Tablet Case,2,10,30.03,0,0,60.05,4.8,64.86,40.05,66.7,Debit Card,Sunday,January,12,64.86,1
2024-01-28,12:52:00,Store_C,Store_C_T000995,CUST_0103,Returning,Electronics,USB Flash Drive,1,8,25.2,0,0,25.2,2.02,27.21,17.2,68.2,Credit Card,Sunday,January,12,251.45,2
2024-01-28,12:52:00,Store_C,Store_C_T000995,CUST_0103,Returning,Electronics,Portable Speaker,2,35,103.81,0,0,207.63,16.61,224.24,137.63,66.3,Credit Card,Sunday,January,12,251.45,2
2024-01-28,12:53:00,Store_C,Store_C_T000999,CUST_0485,Returning,Food,Fresh Apples (1kg),1,2.5,5.99,0,0,5.99,0.48,6.47,3.49,58.3,Mobile Payment,Sunday,January,12,6.47,1
2024-01-28,13:08:00,Store_C,Store_C_T001000,CUST_0289,Returning,Textiles,Women's Blouse,1,8,25.56,0,0,25.56,2.04,27.6,17.56,68.7,Debit Card,Sunday,January,13,27.6,1
2024-01-28,13:59:00,Store_C,Store_C_T001012,CUST_0094,Returning,Food,Organic Milk (1L),1,2,4.81,0,0,4.81,0.38,5.19,2.81,58.4,Cash,Sunday,January,13,36.54,2
2024-01-28,13:59:00,Store_C,Store_C_T001012,CUST_0094,Returning,Pharmaceuticals,Thermometer,1,12,29.03,0,0,29.03,2.32,31.35,17.03,58.7,Cash,Sunday,January,13,36.54,2
2024-01-28,14:22:00,Store_C,Store_C_T001014,CUST_0115,Returning,Textiles,Women's Blouse,2,8,26.01,0,0,52.02,4.16,56.18,36.02,69.2,Debit Card,Sunday,January,14,100.38,2
2024-01-28,14:22:00,Store_C,Store_C_T001014,CUST_0115,Returning,Textiles,Athletic Shorts,2,6,20.46,0,0,40.92,3.27,44.19,28.92,70.7,Debit Card,Sunday,January,14,100.38,2
2024-01-28,14:43:00,Store_C,Store_C_T001003,CUST_0440,Returning,Food,Olive Oil (500ml),2,4,9.77,0,0,19.54,1.56,21.1,11.54,59.1,Gift Card,Sunday,January,14,21.1,1
2024-01-28,14:57:00,Store_C,Store_C_T001008,CUST_0215,Returning,Electronics,Portable Speaker,1,35,101.61,0,0,101.61,8.13,109.73,66.61,65.6,Debit Card,Sunday,January,14,109.73,1
2024-01-28,16:10:00,Store_C,Store_C_T001002,CUST_0372,Returning,Pharmaceuticals,Pain Relief Tablets,1,2.5,8.73,0,0,8.73,0.7,9.43,6.23,71.4,Mobile Payment,Sunday,January,16,9.43,1
2024-01-28,16:42:00,Store_C,Store_C_T001027,CUST_0296,Returning,Electronics,Wireless Mouse,1,15,41.44,0,0,41.44,3.32,44.76,26.44,63.8,Cash,Sunday,January,16,49.69,2
2024-01-28,16:42:00,Store_C,Store_C_T001027,CUST_0296,Returning,Food,Greek Yogurt,1,1.8,4.57,0,0,4.57,0.37,4.93,2.77,60.6,Cash,Sunday,January,16,49.69,2
2024-01-28,16:44:00,Store_C,Store_C_T001020,CUST_0283,Returning,Food,Pasta Pack,1,1,2.96,0,0,2.96,0.24,3.2,1.96,66.2,Gift Card,Sunday,January,16,29.09,2
2024-01-28,16:44:00,Store_C,Store_C_T001020,CUST_0283,Returning,Pharmaceuticals,First Aid Kit,1,8,23.98,0,0,23.98,1.92,25.89,15.98,66.6,Gift Card,Sunday,January,16,29.09,2
2024-01-28,17:06:00,Store_C,Store_C_T001019,CUST_0234,Returning,Textiles,Dress Shirt,1,10,34.83,0,0,34.83,2.79,37.62,24.83,71.3,Credit Card,Sunday,January,17,56.92,2
2024-01-28,17:06:00,Store_C,Store_C_T001019,CUST_0234,Returning,Food,Fresh Apples (1kg),3,2.5,5.96,0,0,17.87,1.43,19.3,10.37,58,Credit Card,Sunday,January,17,56.92,2
2024-01-28,18:20:00,Store_C,Store_C_T001011,CUST_8328,New,Textiles,Bath Towel,1,4,14.69,0,0,14.69,1.18,15.87,10.69,72.8,Credit Card,Sunday,January,18,151.55,2
2024-01-28,18:20:00,Store_C,Store_C_T001011,CUST_8328,New,Electronics,Wireless Mouse,3,15,41.88,0,0,125.63,10.05,135.68,80.63,64.2,Credit Card,Sunday,January,18,151.55,2
2024-01-28,18:22:00,Store_C,Store_C_T000994,CUST_0003,Returning,Pharmaceuticals,Allergy Medicine,3,6,19.43,0,0,58.28,4.66,62.94,40.28,69.1,Cash,Sunday,January,18,72.41,2
